A_SLOT_ID,A_CHIP_ID,A_CHIP_TYPE,A_CORE_ID,A_CORE_TYPE,A_CORE_LANE,A_PHYSICAL_TX_LANE,A_PHYSICAL_RX_LANE,A_TX_POLARITY_SWAP,A_RX_POLARITY_SWAP,Z_SLOT_ID,Z_CHIP_ID,Z_CHIP_TYEP,Z_CORE_ID,Z_CORE_TYPE,Z_CORE_LANE,Z_PHYSICAL_TX_LANE,Z_PHYSICAL_RX_LANE,Z_TX_POLARITY_SWAP,Z_RX_POLARITY_SWAP
1,1,NPU,55,TH6_NIF,5,5,3,YES,YES,1,62,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,55,TH6_NIF,6,4,2,YES,NO,1,62,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,55,TH6_NIF,7,6,1,NO,NO,1,62,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,56,TH6_NIF,0,0,5,NO,NO,1,33,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,56,TH6_NIF,1,3,7,YES,YES,1,33,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,56,TH6_NIF,2,2,6,YES,YES,1,33,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,56,TH6_NIF,3,1,4,NO,YES,1,33,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,56,TH6_NIF,4,7,0,YES,NO,1,33,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,56,TH6_NIF,5,5,3,NO,NO,1,33,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,56,TH6_NIF,6,4,2,NO,YES,1,33,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,56,TH6_NIF,7,6,1,YES,NO,1,33,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,57,TH6_NIF,0,3,5,NO,NO,1,37,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,57,TH6_NIF,1,2,4,NO,NO,1,37,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,57,TH6_NIF,2,0,7,NO,YES,1,37,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,57,TH6_NIF,3,1,6,YES,YES,1,37,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,57,TH6_NIF,4,7,3,YES,NO,1,37,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,57,TH6_NIF,5,5,1,NO,YES,1,37,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,57,TH6_NIF,6,4,0,NO,NO,1,37,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,57,TH6_NIF,7,6,2,YES,NO,1,37,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,58,TH6_NIF,0,4,2,NO,NO,1,45,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,58,TH6_NIF,1,5,3,NO,NO,1,45,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,58,TH6_NIF,2,7,0,NO,YES,1,45,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,58,TH6_NIF,3,6,1,YES,YES,1,45,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,58,TH6_NIF,4,0,4,YES,NO,1,45,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,58,TH6_NIF,5,2,6,NO,YES,1,45,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,58,TH6_NIF,6,3,7,NO,NO,1,45,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,58,TH6_NIF,7,1,5,YES,NO,1,45,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,59,TH6_NIF,0,5,2,NO,NO,1,41,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,59,TH6_NIF,1,4,3,NO,NO,1,41,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,59,TH6_NIF,2,7,0,NO,YES,1,41,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,59,TH6_NIF,3,6,1,YES,YES,1,41,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,59,TH6_NIF,4,1,4,YES,NO,1,41,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,59,TH6_NIF,5,3,7,NO,YES,1,41,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,59,TH6_NIF,6,2,6,NO,NO,1,41,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,59,TH6_NIF,7,0,5,YES,NO,1,41,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,60,TH6_NIF,0,2,7,YES,YES,1,49,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,60,TH6_NIF,1,1,5,NO,NO,1,49,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,60,TH6_NIF,2,3,6,NO,YES,1,49,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,60,TH6_NIF,3,0,4,NO,NO,1,49,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,60,TH6_NIF,4,7,0,NO,YES,1,49,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,60,TH6_NIF,5,5,1,YES,YES,1,49,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,60,TH6_NIF,6,6,3,NO,YES,1,49,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,60,TH6_NIF,7,4,2,YES,NO,1,49,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,61,TH6_NIF,0,3,7,YES,YES,1,53,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,61,TH6_NIF,1,1,5,YES,NO,1,53,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,61,TH6_NIF,2,2,6,NO,YES,1,53,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,61,TH6_NIF,3,0,4,NO,NO,1,53,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,61,TH6_NIF,4,6,1,NO,YES,1,53,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,61,TH6_NIF,5,4,0,YES,YES,1,53,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,61,TH6_NIF,6,7,3,NO,YES,1,53,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,61,TH6_NIF,7,5,2,YES,NO,1,53,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,62,TH6_NIF,0,4,0,YES,YES,1,61,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,62,TH6_NIF,1,6,2,YES,NO,1,61,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,62,TH6_NIF,2,5,1,NO,YES,1,61,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,62,TH6_NIF,3,7,3,NO,NO,1,61,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,62,TH6_NIF,4,1,6,NO,YES,1,61,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,62,TH6_NIF,5,3,7,YES,YES,1,61,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,62,TH6_NIF,6,0,4,NO,YES,1,61,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,62,TH6_NIF,7,2,5,YES,NO,1,61,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,63,TH6_NIF,0,5,0,YES,YES,1,57,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,63,TH6_NIF,1,6,2,YES,NO,1,57,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,63,TH6_NIF,2,4,1,NO,YES,1,57,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,63,TH6_NIF,3,7,3,NO,NO,1,57,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,63,TH6_NIF,4,0,7,NO,YES,1,57,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,63,TH6_NIF,5,2,6,YES,YES,1,57,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,63,TH6_NIF,6,1,4,NO,YES,1,57,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,63,TH6_NIF,7,3,5,YES,NO,1,57,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,64,TH6_NIF,0,0,0,N,N,1,65,TRANSCEIVER,0,QSFP28,0,0,0,N,N
1,1,NPU,64,TH6_NIF,1,1,1,N,N,1,65,TRANSCEIVER,0,QSFP28,1,1,1,N,N
1,1,NPU,64,TH6_NIF,2,2,2,N,N,1,65,TRANSCEIVER,0,QSFP28,2,2,2,N,N
1,1,NPU,64,TH6_NIF,3,3,3,N,N,1,65,TRANSCEIVER,0,QSFP28,3,3,3,N,N
